157,05.03.19,1,0,C2,324,1,0,1,5,C1,92,0,0,0,1,C2,228,0,1,0,3
158,05.03.19,3,4,C2,387,0,1,2,2,C1,322,2,0,0,3,C2,358,1,1,0,4
159,05.03.19,6,0,C2,292,1,1,0,3,C1,424,2,1,1,3,C2,822,3,1,3,5
160,05.03.19,1,3,C2,210,1,0,0,3,C1,236,0,1,1,1,C2,102,0,0,1,0
161,05.03.19,0,3,C2,242,0,0,2,2,C1,232,0,0,2,2,C2,199,0,0,1,2
162,05.03.19,5,6,C2,569,2,2,1,1,C1,377,0,3,1,4,C2,463,3,0,0,3
163,11.03.19,3,4,C2,264,1,0,0,2,C1,266,0,1,2,2,C1,436,2,1,0,4
164,11.03.19,3,4,C2,355,1,0,2,1,C1,259,0,1,1,1,C1,462,2,0,1,3
165,11.03.19,2,1,C2,294,1,0,0,2,C1,212,0,1,0,2,C1,318,1,0,1,2
166,11.03.19,3,0,C2,76,0,0,0,0,C1,290,1,2,0,1,C1,420,2,1,1,3
167,11.03.19,5,2,C2,597,2,1,2,4,C1,542,2,2,2,2,C1,352,1,0,2,1
168,11.03.19,4,3,C2,772,3,0,3,4,C1,112,0,0,1,0,C2,394,1,2,1,2
169,11.03.19,4,1,C2,380,1,2,0,2,C1,198,1,0,0,4,,438,2,1,1,6
170,11.03.19,3,0,C2,325,1,0,1,2,C1,264,1,1,0,2,,228,1,1,0,1
171,11.03.19,1,0,C2,314,1,0,1,4,C2!!!,88,0,0,0,1,,308,0,1,1,1
172,11.03.19,2,1,C3,332,1,1,0,4,,170,0,1,0,3,,452,1,0,4,3
173,13.03.19,4,3,,352,1,2,1,2,,370,1,1,2,1,,520,2,0,2,3
174,13.03.19,2,0,,240,1,0,0,2,,268,0,1,2,3,,362,1,1,1,2
175,13.03.19,5,2,,484,2,1,0,5,,392,1,2,1,4,,454,2,1,1,4
176,13.03.19,1,4,,355,0,1,2,3,,104,0,0,0,2,,302,1,0,0,4
177,13.03.19,2,1,,354,0,2,1,2,,301,1,0,1,2,,308,1,0,0,1
178,13.03.19,6,1,,443,2,0,1,4,,543,2,3,0,6,,535,2,3,0,2
179,13.03.19,2,1,,294,0,1,1,2,,152,0,0,0,1,,462,2,0,1,5
180,13.03.19,1,3,,318,1,0,1,2,,154,0,0,2,2,,218,0,1,1,1
181,13.03.19,2,4,,144,0,0,0,1,,198,1,0,0,4,,284,1,1,0,1
182,15.03.19,1,5,,200,0,0,0,4,,150,1,0,0,3,,208,0,0,2,1
183,15.03.19,3,4,,462,1,1,2,1,,458,2,0,2,3,,414,0,1,3,4
184,15.03.19,3,2,,204,0,1,0,2,,216,0,1,1,3,,622,3,0,2,1
185,15.03.19,4,3,,481,0,3,2,4,,663,3,0,3,3,,355,1,1,1,4
186,15.03.19,0,2,,148,0,0,0,1,,150,0,0,0,2,,260,0,0,1,3
187,15.03.19,3,2,,566,2,0,2,3,,130,0,0,0,2,,260,1,1,0,2
188,15.03.19,1,2,,438,0,1,4,0,,366,0,0,3,2,,260,1,0,2,2
189,16.03.19,3,0,,300,1,0,1,4,,308,1,2,0,2,,291,1,0,1,5
190,16.03.19,1,5,,196,1,0,0,2,,178,0,0,0,2,,168,0,1,0,0
191,16.03.19,2,1,,252,0,0,1,5,,272,1,1,0,3,,384,1,1,0,6
192,16.03.19,2,0,,282,1,1,1,2,,20,0,0,0,0,,114,1,0,0,1
193,16.03.19,4,3,,565,2,1,2,4,,150,0,1,0,0,,507,2,1,1,5
194,16.03.19,4,5,,580,1,1,3,4,,551,3,1,1,4,,288,0,1,2,1
195,16.03.19,0,3,,164,0,0,0,2,,259,0,0,1,2,,220,0,0,2,1
196,16.03.19,0,4,,194,0,0,1,3,,126,0,0,0,1,,278,0,0,2,4
197,16.03.19,0,5,,298,0,0,3,2,,72,0,0,0,0,,110,0,0,1,0
198,18.03.19,5,4,,670,1,3,1,5,,565,2,1,1,6,,693,2,1,2,6
199,18.03.19,5,7,,224,0,2,0,4,,591,3,2,0,3,,503,2,1,2,3
200,18.03.19,6,0,,575,3,1,0,6,,520,2,2,1,2,,413,1,2,1,4
201,18.03.19,1,3,,310,1,0,2,2,,170,0,0,1,2,,206,0,1,0,4
202,18.03.19,4,5,,444,1,1,1,4,,475,1,2,1,3,,673,2,1,4,3
